Date,Lst Trd/Lst Prxx,Time,Trading Day,Closing,Relative Closing,Weekday,Relative Time,,,,,,,,,
9/23/2025 13:30,104-08?,1:30:00 PM,9/22/2025,104.26,0.00390625,Monday,7:30:00 PM,,,,,,,,,
9/23/2025 13:35,104-08¾,1:35:00 PM,9/22/2025,104.27,0.015625,Monday,7:35:00 PM,,,,,,,,,
9/23/2025 13:40,104-09,1:40:00 PM,9/22/2025,104.28,0.0234375,Monday,7:40:00 PM,,,,,,,,,
9/23/2025 13:45,104-09?,1:45:00 PM,9/22/2025,104.29,0.02734375,Monday,7:45:00 PM,,,,,,,,,
9/23/2025 13:50,104-09,1:50:00 PM,9/22/2025,104.28,0.0234375,Monday,7:50:00 PM,,,,,,,,,
9/23/2025 13:55,104-09,1:55:00 PM,9/22/2025,104.28,0.0234375,Monday,7:55:00 PM,,,,,,,,,
9/23/2025 14:00,104-09?,2:00:00 PM,9/22/2025,104.29,0.02734375,Monday,8:00:00 PM,,,,,,,,,
9/23/2025 14:05,104-09,2:05:00 PM,9/22/2025,104.28,0.0234375,Monday,8:05:00 PM,,,,,,,,,
9/23/2025 14:10,104-09?,2:10:00 PM,9/22/2025,104.29,0.02734375,Monday,8:10:00 PM,,,,,,,,,
9/23/2025 14:15,104-09?,2:15:00 PM,9/22/2025,104.29,0.02734375,Monday,8:15:00 PM,,,,,,,,,
9/23/2025 14:20,104-09?,2:20:00 PM,9/22/2025,104.29,0.02734375,Monday,8:20:00 PM,,,,,,,,,
9/23/2025 14:25,104-09?,2:25:00 PM,9/22/2025,104.29,0.02734375,Monday,8:25:00 PM,,,,,,,,,
9/23/2025 14:30,104-08?,2:30:00 PM,9/22/2025,104.28,0.01953125,Monday,8:30:00 PM,,,,,,,,,
9/23/2025 14:35,104-09,2:35:00 PM,9/22/2025,104.28,0.0234375,Monday,8:35:00 PM,,,,,,,,,
9/23/2025 14:40,104-09?,2:40:00 PM,9/22/2025,104.29,0.02734375,Monday,8:40:00 PM,,,,,,,,,
9/23/2025 14:45,104-09,2:45:00 PM,9/22/2025,104.28,0.0234375,Monday,8:45:00 PM,,,,,,,,,
9/23/2025 14:50,104-09,2:50:00 PM,9/22/2025,104.28,0.0234375,Monday,8:50:00 PM,,,,,,,,,
9/23/2025 14:55,104-08¾,2:55:00 PM,9/22/2025,104.27,0.015625,Monday,8:55:00 PM,,,,,,,,,
9/23/2025 15:00,104-08¾,3:00:00 PM,9/22/2025,104.27,0.015625,Monday,9:00:00 PM,,,,,,,,,
9/23/2025 15:05,104-08¾,3:05:00 PM,9/22/2025,104.27,0.015625,Monday,9:05:00 PM,,,,,,,,,
9/23/2025 15:10,104-08?,3:10:00 PM,9/22/2025,104.27,0.01171875,Monday,9:10:00 PM,,,,,,,,,
9/23/2025 15:15,104-08¾,3:15:00 PM,9/22/2025,104.27,0.015625,Monday,9:15:00 PM,,,,,,,,,
9/23/2025 15:20,104-08¾,3:20:00 PM,9/22/2025,104.27,0.015625,Monday,9:20:00 PM,,,,,,,,,
9/23/2025 15:25,104-08¾,3:25:00 PM,9/22/2025,104.27,0.015625,Monday,9:25:00 PM,,,,,,,,,
9/23/2025 15:30,104-08?,3:30:00 PM,9/22/2025,104.28,0.01953125,Monday,9:30:00 PM,,,,,,,,,
9/23/2025 15:35,104-08?,3:35:00 PM,9/22/2025,104.28,0.01953125,Monday,9:35:00 PM,,,,,,,,,
9/23/2025 15:40,104-09,3:40:00 PM,9/22/2025,104.28,0.0234375,Monday,9:40:00 PM,,,,,,,,,
9/23/2025 15:45,104-09,3:45:00 PM,9/22/2025,104.28,0.0234375,Monday,9:45:00 PM,,,,,,,,,
9/23/2025 15:50,104-09,3:50:00 PM,9/22/2025,104.28,0.0234375,Monday,9:50:00 PM,,,,,,,,,
9/23/2025 15:55,104-08?,3:55:00 PM,9/22/2025,104.27,0.01171875,Monday,9:55:00 PM,,,,,,,,,
9/23/2025 16:00,104-08?,4:00:00 PM,9/22/2025,104.28,0.01953125,Monday,10:00:00 PM,,,,,,,,,
9/23/2025 16:05,104-08?,4:05:00 PM,9/22/2025,104.27,0.01171875,Monday,10:05:00 PM,,,,,,,,,
9/23/2025 16:10,104-08?,4:10:00 PM,9/22/2025,104.27,0.01171875,Monday,10:10:00 PM,,,,,,,,,
9/23/2025 16:15,104-08¾,4:15:00 PM,9/22/2025,104.27,0.015625,Monday,10:15:00 PM,,,,,,,,,
9/23/2025 16:20,104-08¾,4:20:00 PM,9/22/2025,104.27,0.015625,Monday,10:20:00 PM,,,,,,,,,
9/23/2025 16:25,104-08?,4:25:00 PM,9/22/2025,104.27,0.01171875,Monday,10:25:00 PM,,,,,,,,,
9/23/2025 16:30,104-08?,4:30:00 PM,9/22/2025,104.28,0.01953125,Monday,10:30:00 PM,,,,,,,,,
9/23/2025 16:35,104-08?,4:35:00 PM,9/22/2025,104.28,0.01953125,Monday,10:35:00 PM,,,,,,,,,
9/23/2025 16:40,104-08¾,4:40:00 PM,9/22/2025,104.27,0.015625,Monday,10:40:00 PM,,,,,,,,,
9/23/2025 16:45,104-08?,4:45:00 PM,9/22/2025,104.28,0.01953125,Monday,10:45:00 PM,,,,,,,,,
9/23/2025 16:50,104-08?,4:50:00 PM,9/22/2025,104.28,0.01953125,Monday,10:50:00 PM,,,,,,,,,
9/23/2025 16:55,104-08?,4:55:00 PM,9/22/2025,104.28,0.01953125,Monday,10:55:00 PM,,,,,,,,,
9/23/2025 18:00,104-09?,6:00:00 PM,9/23/2025,104.29,0,Tuesday,12:00:00 AM,,,,,,,,,
9/23/2025 18:05,104-09,6:05:00 PM,9/23/2025,104.28,-0.00390625,Tuesday,12:05:00 AM,,,,,,,,,
9/23/2025 18:10,104-08?,6:10:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,12:10:00 AM,,,,,,,,,
9/23/2025 18:25,104-08?,6:25:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,12:25:00 AM,,,,,,,,,
9/23/2025 18:30,104-08?,6:30:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,12:30:00 AM,,,,,,,,,
9/23/2025 18:35,104-08?,6:35:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,12:35:00 AM,,,,,,,,,
9/23/2025 18:45,104-08?,6:45:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,12:45:00 AM,,,,,,,,,
9/23/2025 18:50,104-08?,6:50:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,12:50:00 AM,,,,,,,,,
9/23/2025 19:00,104-08?,7:00:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:00:00 AM,,,,,,,,,
9/23/2025 19:05,104-08¾,7:05:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,1:05:00 AM,,,,,,,,,
9/23/2025 19:10,104-08?,7:10:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:10:00 AM,,,,,,,,,
9/23/2025 19:15,104-08?,7:15:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:15:00 AM,,,,,,,,,
9/23/2025 19:20,104-08?,7:20:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:20:00 AM,,,,,,,,,
9/23/2025 19:25,104-08?,7:25:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:25:00 AM,,,,,,,,,
9/23/2025 19:30,104-08¾,7:30:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,1:30:00 AM,,,,,,,,,
9/23/2025 19:35,104-08?,7:35:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:35:00 AM,,,,,,,,,
9/23/2025 19:40,104-08?,7:40:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:40:00 AM,,,,,,,,,
9/23/2025 19:45,104-08?,7:45:00 PM,9/23/2025,104.27,-0.015625,Tuesday,1:45:00 AM,,,,,,,,,
9/23/2025 19:50,104-08?,7:50:00 PM,9/23/2025,104.27,-0.015625,Tuesday,1:50:00 AM,,,,,,,,,
9/23/2025 19:55,104-08?,7:55:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,1:55:00 AM,,,,,,,,,
9/23/2025 20:00,104-08?,8:00:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,2:00:00 AM,,,,,,,,,
9/23/2025 20:05,104-08¾,8:05:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,2:05:00 AM,,,,,,,,,
9/23/2025 20:10,104-08?,8:10:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,2:10:00 AM,,,,,,,,,
9/23/2025 20:15,104-09,8:15:00 PM,9/23/2025,104.28,-0.00390625,Tuesday,2:15:00 AM,,,,,,,,,
9/23/2025 20:20,104-09,8:20:00 PM,9/23/2025,104.28,-0.00390625,Tuesday,2:20:00 AM,,,,,,,,,
9/23/2025 20:25,104-08?,8:25:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,2:25:00 AM,,,,,,,,,
9/23/2025 20:30,104-08¾,8:30:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,2:30:00 AM,,,,,,,,,
9/23/2025 20:40,104-08¾,8:40:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,2:40:00 AM,,,,,,,,,
9/23/2025 20:50,104-08?,8:50:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,2:50:00 AM,,,,,,,,,
9/23/2025 20:55,104-08?,8:55:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,2:55:00 AM,,,,,,,,,
9/23/2025 21:00,104-08¾,9:00:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,3:00:00 AM,,,,,,,,,
9/23/2025 21:10,104-08?,9:10:00 PM,9/23/2025,104.28,-0.0078125,Tuesday,3:10:00 AM,,,,,,,,,
9/23/2025 21:15,104-08¾,9:15:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,3:15:00 AM,,,,,,,,,
9/23/2025 21:20,104-08¾,9:20:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,3:20:00 AM,,,,,,,,,
9/23/2025 21:25,104-08¾,9:25:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,3:25:00 AM,,,,,,,,,
9/23/2025 21:30,104-08?,9:30:00 PM,9/23/2025,104.27,-0.015625,Tuesday,3:30:00 AM,,,,,,,,,
9/23/2025 21:35,104-08?,9:35:00 PM,9/23/2025,104.27,-0.015625,Tuesday,3:35:00 AM,,,,,,,,,
9/23/2025 21:40,104-08?,9:40:00 PM,9/23/2025,104.27,-0.015625,Tuesday,3:40:00 AM,,,,,,,,,
9/23/2025 21:45,104-08?,9:45:00 PM,9/23/2025,104.27,-0.015625,Tuesday,3:45:00 AM,,,,,,,,,
9/23/2025 21:50,104-08+,9:50:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,3:50:00 AM,,,,,,,,,
9/23/2025 21:55,104-08+,9:55:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,3:55:00 AM,,,,,,,,,
9/23/2025 22:00,104-08+,10:00:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,4:00:00 AM,,,,,,,,,
9/23/2025 22:05,104-08?,10:05:00 PM,9/23/2025,104.27,-0.015625,Tuesday,4:05:00 AM,,,,,,,,,
9/23/2025 22:10,104-08?,10:10:00 PM,9/23/2025,104.27,-0.015625,Tuesday,4:10:00 AM,,,,,,,,,
9/23/2025 22:15,104-08?,10:15:00 PM,9/23/2025,104.27,-0.015625,Tuesday,4:15:00 AM,,,,,,,,,
9/23/2025 22:20,104-08+,10:20:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,4:20:00 AM,,,,,,,,,
9/23/2025 22:25,104-08?,10:25:00 PM,9/23/2025,104.27,-0.015625,Tuesday,4:25:00 AM,,,,,,,,,
9/23/2025 22:30,104-08+,10:30:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,4:30:00 AM,,,,,,,,,
9/23/2025 22:35,104-08+,10:35:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,4:35:00 AM,,,,,,,,,
9/23/2025 22:40,104-08?,10:40:00 PM,9/23/2025,104.27,-0.015625,Tuesday,4:40:00 AM,,,,,,,,,
9/23/2025 22:45,104-08+,10:45:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,4:45:00 AM,,,,,,,,,
9/23/2025 22:50,104-08?,10:50:00 PM,9/23/2025,104.27,-0.015625,Tuesday,4:50:00 AM,,,,,,,,,
9/23/2025 22:55,104-08+,10:55:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,4:55:00 AM,,,,,,,,,
9/23/2025 23:00,104-08+,11:00:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,5:00:00 AM,,,,,,,,,
9/23/2025 23:05,104-08+,11:05:00 PM,9/23/2025,104.27,-0.01953125,Tuesday,5:05:00 AM,,,,,,,,,
9/23/2025 23:10,104-08?,11:10:00 PM,9/23/2025,104.27,-0.015625,Tuesday,5:10:00 AM,,,,,,,,,
9/23/2025 23:20,104-08?,11:20:00 PM,9/23/2025,104.27,-0.015625,Tuesday,5:20:00 AM,,,,,,,,,
9/23/2025 23:25,104-08?,11:25:00 PM,9/23/2025,104.27,-0.015625,Tuesday,5:25:00 AM,,,,,,,,,
9/23/2025 23:35,104-08?,11:35:00 PM,9/23/2025,104.27,-0.015625,Tuesday,5:35:00 AM,,,,,,,,,
9/23/2025 23:40,104-08¾,11:40:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,5:40:00 AM,,,,,,,,,
9/23/2025 23:45,104-08¾,11:45:00 PM,9/23/2025,104.27,-0.01171875,Tuesday,5:45:00 AM,,,,,,,,,
9/23/2025 23:50,104-08?,11:50:00 PM,9/23/2025,104.27,-0.015625,Tuesday,5:50:00 AM,,,,,,,,,
9/23/2025 23:55,104-08?,11:55:00 PM,9/23/2025,104.27,-0.015625,Tuesday,5:55:00 AM,,,,,,,,,
9/24/2025 0:05,104-08?,12:05:00 AM,9/23/2025,104.27,-0.015625,Tuesday,6:05:00 AM,,,,,,,,,
9/24/2025 0:15,104-08+,12:15:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,6:15:00 AM,,,,,,,,,
9/24/2025 0:20,104-08?,12:20:00 AM,9/23/2025,104.27,-0.015625,Tuesday,6:20:00 AM,,,,,,,,,
9/24/2025 0:25,104-08?,12:25:00 AM,9/23/2025,104.27,-0.015625,Tuesday,6:25:00 AM,,,,,,,,,
9/24/2025 0:30,104-08+,12:30:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,6:30:00 AM,,,,,,,,,
9/24/2025 0:35,104-08+,12:35:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,6:35:00 AM,,,,,,,,,
9/24/2025 0:40,104-08+,12:40:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,6:40:00 AM,,,,,,,,,
9/24/2025 0:45,104-08?,12:45:00 AM,9/23/2025,104.27,-0.015625,Tuesday,6:45:00 AM,,,,,,,,,
9/24/2025 0:50,104-08?,12:50:00 AM,9/23/2025,104.27,-0.015625,Tuesday,6:50:00 AM,,,,,,,,,
9/24/2025 1:00,104-08¾,1:00:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,7:00:00 AM,,,,,,,,,
9/24/2025 1:05,104-08?,1:05:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,7:05:00 AM,,,,,,,,,
9/24/2025 1:10,104-08?,1:10:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,7:10:00 AM,,,,,,,,,
9/24/2025 1:15,104-09,1:15:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,7:15:00 AM,,,,,,,,,
9/24/2025 1:20,104-09,1:20:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,7:20:00 AM,,,,,,,,,
9/24/2025 1:25,104-09?,1:25:00 AM,9/23/2025,104.29,0,Tuesday,7:25:00 AM,,,,,,,,,
9/24/2025 1:30,104-09,1:30:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,7:30:00 AM,,,,,,,,,
9/24/2025 1:35,104-08?,1:35:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,7:35:00 AM,,,,,,,,,
9/24/2025 1:40,104-08?,1:40:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,7:40:00 AM,,,,,,,,,
9/24/2025 1:45,104-08?,1:45:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,7:45:00 AM,,,,,,,,,
9/24/2025 1:50,104-09,1:50:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,7:50:00 AM,,,,,,,,,
9/24/2025 1:55,104-09,1:55:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,7:55:00 AM,,,,,,,,,
9/24/2025 2:00,104-08?,2:00:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:00:00 AM,,,,,,,,,
9/24/2025 2:05,104-08?,2:05:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:05:00 AM,,,,,,,,,
9/24/2025 2:10,104-08?,2:10:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:10:00 AM,,,,,,,,,
9/24/2025 2:15,104-08?,2:15:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:15:00 AM,,,,,,,,,
9/24/2025 2:20,104-09,2:20:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,8:20:00 AM,,,,,,,,,
9/24/2025 2:25,104-08?,2:25:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:25:00 AM,,,,,,,,,
9/24/2025 2:30,104-09,2:30:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,8:30:00 AM,,,,,,,,,
9/24/2025 2:35,104-08?,2:35:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:35:00 AM,,,,,,,,,
9/24/2025 2:40,104-08¾,2:40:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,8:40:00 AM,,,,,,,,,
9/24/2025 2:45,104-08¾,2:45:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,8:45:00 AM,,,,,,,,,
9/24/2025 2:50,104-08¾,2:50:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,8:50:00 AM,,,,,,,,,
9/24/2025 2:55,104-08?,2:55:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,8:55:00 AM,,,,,,,,,
9/24/2025 3:00,104-08?,3:00:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:00:00 AM,,,,,,,,,
9/24/2025 3:05,104-08?,3:05:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:05:00 AM,,,,,,,,,
9/24/2025 3:10,104-09,3:10:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,9:10:00 AM,,,,,,,,,
9/24/2025 3:15,104-08?,3:15:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:15:00 AM,,,,,,,,,
9/24/2025 3:20,104-08?,3:20:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:20:00 AM,,,,,,,,,
9/24/2025 3:25,104-09,3:25:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,9:25:00 AM,,,,,,,,,
9/24/2025 3:30,104-09,3:30:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,9:30:00 AM,,,,,,,,,
9/24/2025 3:35,104-09?,3:35:00 AM,9/23/2025,104.29,0,Tuesday,9:35:00 AM,,,,,,,,,
9/24/2025 3:40,104-08?,3:40:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:40:00 AM,,,,,,,,,
9/24/2025 3:45,104-08?,3:45:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:45:00 AM,,,,,,,,,
9/24/2025 3:50,104-08?,3:50:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,9:50:00 AM,,,,,,,,,
9/24/2025 3:55,104-08?,3:55:00 AM,9/23/2025,104.27,-0.015625,Tuesday,9:55:00 AM,,,,,,,,,
9/24/2025 4:00,104-08?,4:00:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,10:00:00 AM,,,,,,,,,
9/24/2025 4:05,104-09,4:05:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,10:05:00 AM,,,,,,,,,
9/24/2025 4:10,104-09,4:10:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,10:10:00 AM,,,,,,,,,
9/24/2025 4:15,104-08?,4:15:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,10:15:00 AM,,,,,,,,,
9/24/2025 4:20,104-08?,4:20:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,10:20:00 AM,,,,,,,,,
9/24/2025 4:25,104-09,4:25:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,10:25:00 AM,,,,,,,,,
9/24/2025 4:30,104-09?,4:30:00 AM,9/23/2025,104.29,0,Tuesday,10:30:00 AM,,,,,,,,,
9/24/2025 4:35,104-09,4:35:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,10:35:00 AM,,,,,,,,,
9/24/2025 4:40,104-09,4:40:00 AM,9/23/2025,104.28,-0.00390625,Tuesday,10:40:00 AM,,,,,,,,,
9/24/2025 4:45,104-08?,4:45:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,10:45:00 AM,,,,,,,,,
9/24/2025 4:50,104-08?,4:50:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,10:50:00 AM,,,,,,,,,
9/24/2025 4:55,104-08?,4:55:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,10:55:00 AM,,,,,,,,,
9/24/2025 5:00,104-08¾,5:00:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,11:00:00 AM,,,,,,,,,
9/24/2025 5:05,104-08+,5:05:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,11:05:00 AM,,,,,,,,,
9/24/2025 5:10,104-08?,5:10:00 AM,9/23/2025,104.27,-0.015625,Tuesday,11:10:00 AM,,,,,,,,,
9/24/2025 5:15,104-08¾,5:15:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,11:15:00 AM,,,,,,,,,
9/24/2025 5:20,104-08?,5:20:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,11:20:00 AM,,,,,,,,,
9/24/2025 5:25,104-08¾,5:25:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,11:25:00 AM,,,,,,,,,
9/24/2025 5:30,104-08?,5:30:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,11:30:00 AM,,,,,,,,,
9/24/2025 5:35,104-08¾,5:35:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,11:35:00 AM,,,,,,,,,
9/24/2025 5:40,104-08?,5:40:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,11:40:00 AM,,,,,,,,,
9/24/2025 5:45,104-08?,5:45:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,11:45:00 AM,,,,,,,,,
9/24/2025 5:50,104-08?,5:50:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,11:50:00 AM,,,,,,,,,
9/24/2025 5:55,104-08?,5:55:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,11:55:00 AM,,,,,,,,,
9/24/2025 6:00,104-08?,6:00:00 AM,9/23/2025,104.28,-0.0078125,Tuesday,12:00:00 PM,,,,,,,,,
9/24/2025 6:05,104-08¾,6:05:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,12:05:00 PM,,,,,,,,,
9/24/2025 6:10,104-08¾,6:10:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,12:10:00 PM,,,,,,,,,
9/24/2025 6:15,104-08¾,6:15:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,12:15:00 PM,,,,,,,,,
9/24/2025 6:20,104-08?,6:20:00 AM,9/23/2025,104.27,-0.015625,Tuesday,12:20:00 PM,,,,,,,,,
9/24/2025 6:25,104-08+,6:25:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,12:25:00 PM,,,,,,,,,
9/24/2025 6:30,104-08+,6:30:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,12:30:00 PM,,,,,,,,,
9/24/2025 6:35,104-08+,6:35:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,12:35:00 PM,,,,,,,,,
9/24/2025 6:40,104-08?,6:40:00 AM,9/23/2025,104.27,-0.015625,Tuesday,12:40:00 PM,,,,,,,,,
9/24/2025 6:45,104-08+,6:45:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,12:45:00 PM,,,,,,,,,
9/24/2025 6:50,104-08?,6:50:00 AM,9/23/2025,104.26,-0.0234375,Tuesday,12:50:00 PM,,,,,,,,,
9/24/2025 6:55,104-08+,6:55:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,12:55:00 PM,,,,,,,,,
9/24/2025 7:00,104-08+,7:00:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,1:00:00 PM,,,,,,,,,
9/24/2025 7:05,104-08+,7:05:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,1:05:00 PM,,,,,,,,,
9/24/2025 7:10,104-08+,7:10:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,1:10:00 PM,,,,,,,,,
9/24/2025 7:15,104-08+,7:15:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,1:15:00 PM,,,,,,,,,
9/24/2025 7:20,104-08?,7:20:00 AM,9/23/2025,104.27,-0.015625,Tuesday,1:20:00 PM,,,,,,,,,
9/24/2025 7:25,104-08?,7:25:00 AM,9/23/2025,104.27,-0.015625,Tuesday,1:25:00 PM,,,,,,,,,
9/24/2025 7:30,104-08¾,7:30:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,1:30:00 PM,,,,,,,,,
9/24/2025 7:35,104-08¾,7:35:00 AM,9/23/2025,104.27,-0.01171875,Tuesday,1:35:00 PM,,,,,,,,,
9/24/2025 7:40,104-08+,7:40:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,1:40:00 PM,,,,,,,,,
9/24/2025 7:45,104-08+,7:45:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,1:45:00 PM,,,,,,,,,
9/24/2025 7:50,104-08¼,7:50:00 AM,9/23/2025,104.26,-0.02734375,Tuesday,1:50:00 PM,,,,,,,,,
9/24/2025 7:55,104-08?,7:55:00 AM,9/23/2025,104.26,-0.0234375,Tuesday,1:55:00 PM,,,,,,,,,
9/24/2025 8:00,104-08¼,8:00:00 AM,9/23/2025,104.26,-0.02734375,Tuesday,2:00:00 PM,,,,,,,,,
9/24/2025 8:05,104-08+,8:05:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,2:05:00 PM,,,,,,,,,
9/24/2025 8:10,104-08+,8:10:00 AM,9/23/2025,104.27,-0.01953125,Tuesday,2:10:00 PM,,,,,,,,,
9/24/2025 8:15,104-08¼,8:15:00 AM,9/23/2025,104.26,-0.02734375,Tuesday,2:15:00 PM,,,,,,,,,
9/24/2025 8:20,104-08¼,8:20:00 AM,9/23/2025,104.26,-0.02734375,Tuesday,2:20:00 PM,,,,,,,,,
9/24/2025 8:25,104-08¼,8:25:00 AM,9/23/2025,104.26,-0.02734375,Tuesday,2:25:00 PM,,,,,,,,,
9/24/2025 8:30,104-08?,8:30:00 AM,9/23/2025,104.25,-0.03125,Tuesday,2:30:00 PM,,,,,,,,,
9/24/2025 8:35,104-08?,8:35:00 AM,9/23/2025,104.25,-0.03125,Tuesday,2:35:00 PM,,,,,,,,,
9/24/2025 8:40,104-08?,8:40:00 AM,9/23/2025,104.25,-0.03125,Tuesday,2:40:00 PM,,,,,,,,,
9/24/2025 8:45,104-08,8:45:00 AM,9/23/2025,104.25,-0.03515625,Tuesday,2:45:00 PM,,,,,,,,,
9/24/2025 8:50,104-07?,8:50:00 AM,9/23/2025,104.25,-0.0390625,Tuesday,2:50:00 PM,,,,,,,,,
9/24/2025 8:55,104-07?,8:55:00 AM,9/23/2025,104.25,-0.0390625,Tuesday,2:55:00 PM,,,,,,,,,
